id,director,actors
8288,['Woody Allen'],['Woody Allen']
15600,['Costa-Gavras'],['Jack Lemmon']
52083,['Richard Loncraine'],['Michael Palin']
124963,['Frank Perry'],['Christopher Reeve']
11949,"['Ian MacNaughton', 'Terry Hughes']",['Terry Gilliam']
42134,['Jerzy Skolimowski'],['Jeremy Irons']
79257,['Charlton Heston'],['Charlton Heston']
42130,"['Paolo Taviani', 'Vittorio Taviani']",['Omero Antonutti']
42131,['Ettore Scola'],['Jean-Louis Barrault']
41291,['Francis Ford Coppola'],['Teri Garr']
84784,['Alfred Sole'],['Carol Kane']
23942,['Stuart Gillard'],['Willie Aames']
72340,['James Burrows'],"[""Ryan O'Neal""]"
32692,['Jean-Luc Godard'],['Isabelle Huppert']
37997,['Jim Jarmusch'],['Chris Parker']
27609,['Robert Towne'],['Mariel Hemingway']
25872,['Ken Annakin'],['Kristy McNichol']
83562,['Michael Blakemore'],['John Cleese']
127,['Krzysztof Kieślowski'],['Zbigniew Zapasiewicz']
14645,['Jean-Marie Poiré'],['Christian Clavier']
27726,['Larry Cohen'],['Michael Moriarty']
42135,['Rainer Werner Fassbinder'],['Brad Davis']
21923,['Joe Layton'],['Richard Pryor']
1563,['Chris Marker'],['Florence Delay']
17132,['Pierre De Moro'],['Bridgette Andersen']
59533,"['Julien Temple', 'Roger Graef']",['Rowan Atkinson']
2262,['Rainer Werner Fassbinder'],['Rosel Zech']
52772,['Alan Parker'],['Albert Finney']
46925,['Daniel Petrie'],['Kenny Rogers']
77073,['Tony Bill'],['Dudley Moore']
76395,['James Glickenhaus'],['Ken Wahl']
37607,['Michael Pressman'],['Richard Pryor']
30874,['Lucio Fulci'],['Jack Hedley']
30363,['Wim Wenders'],['Isabelle Weingarten']
49409,['Gillian Armstrong'],['Jo Kennedy']
32048,['Robert Benton'],['Roy Scheider']
48139,['Víctor Erice'],['Omero Antonutti']
30584,['Stephen Weeks'],"[""Miles O'Keeffe""]"
48313,['Nick Castle'],['Robert Carradine']
48249,['Paul Mazursky'],['John Cassavetes']
29702,['Dario Argento'],['Anthony Franciosa']
24830,['Elliott Hong'],['Johnny Yune']
30049,['Tom Kennedy'],['Ben Murphy']
9699,['Blake Edwards'],['Peter Sellers']
48561,['Franco Zeffirelli'],['Teresa Stratas']
30789,['Piers Haggard'],['Klaus Kinski']
81346,['José Luis Garci'],[]
11057,['Michael Verhoeven'],['Lena Stolze']
47955,['Samuel Fuller'],['Kristy McNichol']
19322,['Ian Sharp'],['Lewis Collins']
31661,['Richard Brooks'],['Sean Connery']
52556,"['Yılmaz Güney', 'Serif Gören']",['Tarık Akan']
38219,['Antonio Margheriti'],['Reb Brown']
23943,['Robert J. Rosenthal'],['Scott Baio']
26454,['Gary Hardwick'],['LL Cool J']
9919,['Donald Petrie'],['Kate Hudson']
6038,['David Dobkin'],['Jackie Chan']
9480,['Mark Steven Johnson'],['Ben Affleck']
14873,['Steve Trenbirth'],['John Goodman']
13132,['David Gordon Green'],['Paul Schneider']
22707,['Lee Hirsch'],['Walter Cronkite']
18302,['Im Kwon-taek'],['Choi Min-sik']
1956,['Gus Van Sant'],['Casey Affleck']
12112,['Laetitia Colombani'],['Audrey Tautou']
50380,['John Luessenhop'],['Gabriel Casseus']
212058,['John Henry Davis'],['Brendan Hines']
12139,['Nick Castle'],['Walter Matthau']
118936,['Tay Garnett'],['Leslie Howard']
18587,['J. Lee Thompson'],['Charles Bronson']
24883,['Robert Dalva'],['Kelly Reno']
17264,['Carroll Ballard'],['Kelly Reno']
3426,['Claude Sautet'],['Yves Montand']
2984,['Charlie Chaplin'],['Marlon Brando']
33221,['Mike Newell'],['Gabriel Byrne']
59201,['J. Lee Thompson'],['Charles Bronson']
26172,['J. Lee Thompson'],['Charles Bronson']
26173,['Richard Fleischer'],['Charles Bronson']
33055,['J. Lee Thompson'],['Charles Bronson']
33364,['Guy Green'],['Sidney Poitier']
33851,['Mike Hodges'],['Mickey Rourke']
31598,['Sidney Lumet'],['Nick Nolte']
59401,['John Huston'],['Audie Murphy']
22233,['Norman Jewison'],['Doris Day']
4952,['Michael Gordon'],['Rock Hudson']
991,['Nicolas Roeg'],['David Bowie']
4911,['Ron Shelton'],['Kurt Russell']
16072,['Ronald F. Maxwell'],['Stephen Lang']
11615,['Alan Parker'],['Kevin Spacey']
11635,['Todd Phillips'],['Luke Wilson']
125806,['Mark Wilkinson'],['Annunziata Gianzero']
77283,"['Neil Hunter', 'Tom Hunsinger']",['Bill Nighy']
35824,['Ken Loach'],['Dean Andrews']
102,['Susanne Bier'],['Sonja Richter']
14293,['Mars Callahan'],['Ricky Schroder']
41820,[],['Guy Pearce']
105024,['Mark Moskowitz'],[]
10623,['Andrzej Bartkowiak'],['Jet Li']
9613,['David Cronenberg'],['Ralph Fiennes']
7015,['Martin Bell'],['Jeff Bridges']
210938,['Matthew Irmas'],['Stockard Channing']
42035,['Nicolas Roeg'],['Michael Emil']
21867,['Trevor Nunn'],['Helena Bonham Carter']
49680,['Dover Koshashvili'],['Lior Ashkenazi']
6524,['Mel Brooks'],['Mel Brooks']
11244,['Robert Townsend'],['Robert Townsend']
77233,['Danny Huston'],['Anthony Edwards']
140071,['Fielder Cook'],['Robin Williams']
21801,"['Andrew J. Smith', 'Alex Smith']",['Ryan Gosling']
35139,['Tom Graeff'],['David Love']
54845,['Jeffrey Reiner'],['Michael Madsen']
23834,['Kim Tae-gyun'],['Jang Hyuk']
14633,['Abbas Kiarostami'],['Mania Akbari']
10678,['Adam Shankman'],['Steve Martin']
9567,['Antoine Fuqua'],['Bruce Willis']
979,['Gaspar Noé'],['Monica Bellucci']
13819,['Lisa Cholodenko'],['Frances McDormand']
1591,['Caroline Link'],['Juliane Köhler']
24186,['Rose Troche'],['Glenn Close']
455,['Gurinder Chadha'],['Parminder Nagra']
10632,['William Friedkin'],['Tommy Lee Jones']
10929,['Glen Morgan'],['Crispin Glover']
170400,['Susan Seidelman'],['Judy Davis']
16229,['Erik Skjoldbjærg'],['Christina Ricci']
12079,['Jonas Åkerlund'],['Jason Schwartzman']
44081,['Rakhshan Bani-Etemad'],['Mohammad Reza Forutan']
36362,['Nicholas Ray'],['Jeffrey Hunter']
4762,"['Volker Schlöndorff', 'Margarethe von Trotta']",['Angela Winkler']
18535,['Hal Kanter'],['Elvis Presley']
23159,['George Stevens'],['Cary Grant']
27236,['Monte Hellman'],['James Taylor']
42459,['John D. Hancock'],['Robert De Niro']
43261,['Valentine Davies'],['Steve Allen']
15347,['James Hill'],['Virginia McKenna']
44968,['Luis Mandoki'],['Melanie Griffith']
37258,['Sidney Lumet'],['Richard Burton']
8996,['Agnieszka Holland'],['Salomon Perel']
125413,['Robert Mulligan'],['Anthony Perkins']
17729,['Anthony Mann'],['James Stewart']
12157,['Peter Weir'],['Gérard Depardieu']
11571,['Henry Levin'],['Pat Boone']
71142,['Heywood Gould'],['Michael Keaton']
10293,['Éric Rohmer'],['Amanda Langlet']
2671,['Hideo Nakata'],['Nanako Matsushima']
9669,['Hideo Nakata'],['Miki Nakatani']
45129,['Mira Nair'],['Shafiq Syed']
42618,['Bob Fosse'],['Shirley MacLaine']
41164,['Robert M. Young'],['Edward James Olmos']
66027,['Ken Russell'],['Alan Bates']
36211,['Carlos Reygadas'],[]
9557,['Mort Nathan'],['Cuba Gooding Jr.']
6171,['Lawrence Kasdan'],['Morgan Freeman']
13691,['Francis Glebas'],['John Fiedler']
11523,['Bruno Barreto'],['Gwyneth Paltrow']
114065,[],[]
14675,['Leo McCarey'],['Irene Dunne']
2525,['John Huston'],['Michael Parks']
57447,['Pupi Avati'],['Lino Capolicchio']
42695,['Vilgot Sjöman'],['Lena Nyman']
49845,['Robert Bresson'],['Paul Bernard']
18992,['Harold D. Schuster'],['Roddy McDowall']
29912,['Henry Koster'],['Richard Burton']
28881,['Carroll Ballard'],['Matthew Modine']
80243,['Jia Zhangke'],['Wei Wei Zhao']
10782,['John McTiernan'],['John Travolta']
9341,['Jon Amiel'],['Aaron Eckhart']
9776,['Chris Rock'],['Chris Rock']
10735,['Dennie Gordon'],['Amanda Bynes']
16425,['Robert Duvall'],['Robert Duvall']
25461,['Peter Sollett'],['Victor Rasuk']
51927,['Steve James'],[]
12516,"['Akira Kurosawa', 'Ishirô Honda']",['Akira Terao']
1675,['François Truffaut'],['Jacqueline Bisset']
62184,['Tim Blake Nelson'],['Nick Stahl']
17057,['Nicholas Ray'],['Humphrey Bogart']
41938,['Michael Crichton'],['Burt Reynolds']
79615,['Daniel Petrie'],['Winona Ryder']
40718,['Edward Ludwig'],['John Wayne']
42178,['William Richert'],['Jeff Bridges']
203252,['Damian Pettigrew'],['Roberto Benigni']
6016,['Neil Jordan'],['Nick Nolte']
8409,['F. Gary Gray'],['Vin Diesel']
1817,['Joel Schumacher'],['Colin Farrell']
284096,['Josée Dayan'],['Jeanne Moreau']
11299,['Shinichiro Watanabe'],['Kouichi Yamadera']
17995,['George Gallo'],['Eddie Griffin']
21052,['Ed Solomon'],['Billy Bob Thornton']
7294,['Aki Kaurismäki'],['Markku Peltola']
9506,['Peter Segal'],['Adam Sandler']
14290,['Justin Lin'],['Parry Shen']
24982,['James Cameron'],['Bill Paxton']
2662,['Rob Zombie'],['Sid Haig']
12093,['Lukas Moodysson'],['Oksana Akinshina']
18941,['Wiebke von Carolsfeld'],['Molly Parker']
42383,['Austin Chick'],['Mark Ruffalo']
11817,['Paul Hunter'],['Seann William Scott']
24621,['Linda Mendoza'],['Roselyn Sánchez']
13370,['Christopher Guest'],['Bob Balaban']
8326,['Andrew Davis'],['Sigourney Weaver']
13411,['John Whitesell'],['Jamie Kennedy']
11516,['Jacques Perrin'],['Philippe Labro']
10180,['Anders Thomas Jensen'],['Søren Pilmark']
994,['Sam Peckinpah'],['Dustin Hoffman']
66918,['Bert I. Gordon'],['Peter Graves']
10514,['Robert Wise'],['Arthur Hill']
14237,['John Flynn'],['Edward Furlong']
1714,['François Truffaut'],['Oskar Werner']
14308,['Sam Jones'],['Jeff Tweedy']
41461,['John Frankenheimer'],['Lee Marvin']
9930,['Ivan Reitman'],['Robert Redford']
32083,['Arthur Hiller'],['Beau Bridges']
107569,['Henry Winkler'],['Billy Crystal']
16651,['Mitch Davis'],['Christopher Gorham']
57565,['Malcolm Mowbray'],['Michael Palin']
108553,['Carl Reiner'],['Kirstie Alley']
12661,['Herbert Ross'],['Kathleen Turner']
29355,['Michael Ritchie'],['Goldie Hawn']
24961,['Sidney Lumet'],['Diana Ross']
26866,['Philippe de Broca'],['Jean-Paul Belmondo']
31633,['Jerry Rees'],['Kim Basinger']
20978,['Gérard Lauzier'],['Gérard Depardieu']
47762,['Paul Mazursky'],['Woody Allen']
47329,['John Erman'],['Bette Midler']
10743,['James Foley'],['Edward Burns']
2832,['James Mangold'],['John Cusack']
31459,['Fred Schepisi'],['Michael Douglas']
19153,['Rick de Oliveira'],['Laura Ramsey']
31932,['Matt Dillon'],['Matt Dillon']
38868,"['Ted Demme', 'Richard LaGravenese']",['Julie Christie']
72996,['Andrei Konchalovsky'],['Yuliya Vysotskaya']
15098,['Jordan Melamed'],['Joseph Gordon-Levitt']
11458,['Daniel Algrant'],['Al Pacino']
16636,['Jeffrey Blitz'],[]
18736,['Jim Fall'],['Hilary Duff']
36658,['Bryan Singer'],['Patrick Stewart']
46989,['Karen Moncrieff'],['Margaret Colin']
20689,['John Malkovich'],['Javier Bardem']
13438,['Bahman Ghobadi'],[]
15394,['Richard Kwietniowski'],['Philip Seymour Hoffman']
10708,['Steve Carr'],['Eddie Murphy']
22016,['Patrice Leconte'],['Jean Rochefort']
85472,"['Chris Hegedus', 'D.A. Pennebaker']",['Rufus Thomas']
22958,['Neil LaBute'],['Paul Rudd']
15850,['Miles Swain'],['Larry Sullivan']
251053,['Alfredo De Villa'],['Tomás Milián']
10989,['Baltasar Kormákur'],['Victoria Abril']
1816,['Richard Attenborough'],['Michael Douglas']
42017,['Julien Temple'],"[""Eddie O'Connell""]"
17667,['Stan Lathan'],['Guy Davis']
17464,['Sam Firstenberg'],['Lucinda Dickey']
15259,['Joel Silberg'],['Lucinda Dickey']
10515,['Hayao Miyazaki'],['Keiko Yokozawa']
45069,['Mira Nair'],['Uma Thurman']
117269,['Joel Silberg'],['John Edward Peck']
21024,['Alan Rudolph'],['Meat Loaf']
42792,['Edward Dmytryk'],['George Peppard']
43232,['George Cukor'],['Gene Kelly']
22201,['John Sturges'],['Burt Lancaster']
11424,['Charles Walters'],['Bing Crosby']
34857,['George Sidney'],['Kathryn Grayson']
604,"['Lilly Wachowski', 'Lana Wachowski']",['Keanu Reeves']
55616,['Guy Maddin'],['Wei-Qiang Zhang']
10720,['Peyton Reed'],['Renée Zellweger']
51230,"['Stephen Kijak', 'Angela Christlieb']",['Jack Angstreich']
23423,['Kristen Coury'],['Greg Lauren']
1555,['Cédric Klapisch'],['Romain Duris']
33875,"['Jim Malone', 'Kunihiko Yuyama']",['Veronica Taylor']
310,['Tom Shadyac'],['Jim Carrey']
5146,['Andrew Fleming'],['Michael Douglas']
30055,['AJ Schnack'],['John Flansburgh']
12544,['Emanuele Crialese'],['Valeria Golino']
12,['Andrew Stanton'],['Albert Brooks']
9654,['F. Gary Gray'],['Mark Wahlberg']
9902,['Rob Schmidt'],['Desmond Harrington']
2260,['Andrew Jarecki'],['Arnold Friedman']
61939,['Aluizio Abranches'],['Marieta Severo']
18385,['Chen Kaige'],['Yun Tang']
584,['John Singleton'],['Paul Walker']
39125,['Peter Sehr'],['Adrien Brody']
1088,['Niki Caro'],['Keisha Castle-Hughes']
5921,['Henry Hathaway'],['Steve McQueen']
47423,['John Woo'],['Chow Yun-fat']
49798,['Gillies MacKinnon'],['Jonathan Pryce']
43239,['Rouben Mamoulian'],['Fred Astaire']
32140,['Norman Tokar'],['Dean Jones']
14676,['Elliot Silverstein'],['Richard Harris']
78281,['Laetitia Masson'],['Sandrine Kiberlain']
21717,['George Sherman'],['John Wayne']
29425,['George A. Romero'],['Lane Carroll']
28503,['Francis Ford Coppola'],['William Campbell']
59950,['Marcel Carné'],['Françoise Rosay']
5920,['Lee H. Katzin'],['Steve McQueen']
51391,['Jean-Xavier de Lestrade'],['Ann Finnell']
26593,['Howard Hawks'],['John Wayne']
50285,['John Polson'],['Linus Roache']
33564,"['Frank Perry', 'Sydney Pollack']",['Burt Lancaster']
43361,['Federico Fellini'],['Alberto Sordi']
6646,['Byron Haskin'],['Bobby Driscoll']
29514,"['George A. Romero', 'Dario Argento']",['Adrienne Barbeau']
38720,['Charles Walters'],['Cary Grant']
147729,['Jamie Uys'],"[""Paddy O'Byrne""]"
38732,['Anthony Mann'],['James Stewart']
15462,['Michael Schultz'],['Richard Pryor']
22386,['Robert Mulligan'],['Rock Hudson']
43828,['George Marshall'],['James Stewart']
11145,['Sydney Pollack'],['Robert Redford']
32328,"['Joseph Barbera', 'William Hanna', 'Abe Levitow']",['Judy Garland']
47715,['Federico Fellini'],['Marcello Mastroianni']
29586,['Bryan Forbes'],['George Segal']
12629,['Christian Duguay'],['Pierce Brosnan']
111815,['James Ivory'],['Paul Newman']
25381,['James Neilson'],['James Stewart']
38800,['Andrew V. McLaglen'],['James Stewart']
21027,['Andrew V. McLaglen'],['James Stewart']
37264,['Barnet Kellman'],['Dolly Parton']
11890,['John Landis'],['Sylvester Stallone']
36807,['Randall Miller'],['Marlon Wayans']
18721,['Anthony Mann'],['James Stewart']
37662,['Lionel Jeffries'],['Dinah Sheridan']
11916,['Don Siegel'],['Shirley MacLaine']
14551,['Anthony Mann'],['James Stewart']
34759,['D.A. Pennebaker'],['David Bowie']
51426,['Raoul Walsh'],['Van Heflin']
42986,['Vincente Minnelli'],['Glenn Ford']
26317,['Dziga Vertov'],['Mikhail Kaufman']
43490,['Raoul Walsh'],['Errol Flynn']
40683,['George Waggner'],['John Wayne']
8092,['Michael Caton-Jones'],['Robert De Niro']
18200,['Henry Hathaway'],['James Cagney']
15925,['Walter Grauman'],['Cliff Robertson']
32087,['Robert Aldrich'],['Jack Palance']
290,['Joel Coen'],['John Turturro']
11463,['Guy Hamilton'],['Harry Andrews']
2470,['Fernando Trueba'],['Penélope Cruz']
42640,['Raoul Walsh'],['John Wayne']
44043,['Fritz Lang'],['Gary Cooper']
30462,['Michael Curtiz'],['John Wayne']
1403,['Ralph Nelson'],['James Garner']
10243,['Robert Aldrich'],['James Stewart']
42541,['Mark Robson'],['Paul Newman']
37103,['John Huston'],['Deborah Kerr']
46059,['Peter Yates'],['Robert Redford']
40085,['Martin Ritt'],['Paul Newman']
47684,['Robert J. Flaherty'],[]
2263,['Costa-Gavras'],['Jessica Lange']
6523,['Henry Hathaway'],['John Wayne']
2527,['Claude Chabrol'],['Michel Duchaussoy']
18780,['Lewis Gilbert'],['Kenneth More']
19728,['John Guillermin'],['George Peppard']
26205,['Henry Hathaway'],['James Mason']
3009,['Orson Welles'],['Anthony Perkins']
6643,['John Huston'],['Burt Lancaster']
18972,['Andrew V. McLaglen'],['John Wayne']
53380,['Steve Yeager'],['John Waters']
14817,['Brian Robbins'],['Kel Mitchell']
41426,['Derek Jarman'],['Jenny Runacre']
41791,['Mira Nair'],['Denzel Washington']
49842,['Henri-Georges Clouzot'],['Louis Jouvet']
41670,['Sidney Lumet'],['Melanie Griffith']
30708,['Andrew V. McLaglen'],['John Wayne']
38765,['Andrew V. McLaglen'],['John Wayne']
29627,['David Drury'],['Gabriel Byrne']
98984,['Wayne Wang'],['Victor Wong']
36372,['Bob Swaim'],['Sigourney Weaver']
30529,['Francesco Rosi'],['John Turturro']
24073,['Donald Petrie'],['Dana Carvey']
2071,['Wolfgang Petersen'],['Tom Berenger']
43516,['Henry King'],['Jennifer Jones']
33638,['John Huston'],['Paul Newman']
57476,['Lucas Reiner'],['Mark Mothersbaugh']
32489,['George Roy Hill'],['Julie Andrews']
48864,['John Boorman'],['Dabney Coleman']
10152,['Troy Miller'],['Mimi Rogers']
31246,['Robert Iscove'],['Kelly Clarkson']
11375,['Ron Shelton'],['Harrison Ford']
20694,"['Norton Virgien', 'John Eng']",['E.G. Daily']
16311,['Scott Roberts'],['Guy Pearce']
24985,"[""Thaddeus O'Sullivan""]",['Helena Bonham Carter']
18300,['Danièle Thompson'],['Jean Reno']
55735,['Bryan Lewis'],['Laura Harring']
185465,['Eric Eason'],['Franky G']
210728,"['Julia Montejo', 'Jesus Nebot']",['Jesus Nebot']
39088,['Pavel Lungin'],['Vladimir Mashkov']
17813,['Rob Reiner'],['Luke Wilson']
94996,['Jed Weintrob'],['Josh Hamilton']
42995,['Blake Edwards'],['Glenn Ford']
115665,['Mariano Barroso'],['Javier Bardem']
4708,['René Clément'],['Gert Fröbe']
35068,['Peter Yates'],"[""Peter O'Toole""]"
42511,['D.W. Griffith'],['Lillian Gish']
35669,['Alan Gibson'],['Christopher Lee']
49584,['Emma-Kate Croghan'],['Claudia Karvan']
170,['Danny Boyle'],['Cillian Murphy']
9471,['McG'],['Cameron Diaz']
12800,['Monica Stambrini'],['Maya Sansa']
44562,['Jonathan Wacks'],['Eric Christmas']
9581,"['Johnnie To', 'Wai Ka-Fai']",['Takashi Sorimachi']
117179,['Rick Rosenthal'],['Alison Eastwood']
15486,['Robert Connolly'],['David Wenham']
216,['Rainer Werner Fassbinder'],['Brigitte Mira']
47676,['Michael Steinberg'],['Phoebe Cates']
45139,"['Peter Sykes', 'John Kirsh']",['Brian Deacon']
44736,['Jack Cardiff'],['Richard Widmark']
18569,['John Cromwell'],['Carole Lombard']
113739,['Clark L. Paylow'],['George E. Mather']
52758,['Fritz Lang'],['Henry Fonda']
38171,['Anatole Litvak'],['Ingrid Bergman']
61225,['Arthur Hiller'],['John Goodman']
18886,['John Milius'],['Danny Glover']
24109,['Ted Kotcheff'],['George Segal']
19957,['Richard Thorpe'],['Robert Taylor']
42176,['Howard Zieff'],['Barbra Streisand']
39231,['Howard Hawks'],['Rock Hudson']
18722,['Fred Schepisi'],['Tom Selleck']
43039,['Jules Dassin'],['Melina Mercouri']
40634,['Martin Ritt'],['Barbra Streisand']
20645,['Akira Kurosawa'],['Richard Gere']
33454,['George Sidney'],['Stewart Granger']
19753,['Bud Yorkin'],['Gene Wilder']
48451,['Melvin Frank'],['Rock Hudson']
11482,['Roman Polanski'],['Roman Polanski']
70912,['Leslie Megahey'],['Colin Firth']
42492,['Irvin Kershner'],['Barbra Streisand']
6949,['Peter Bogdanovich'],['Barbra Streisand']
1927,['Ang Lee'],['Eric Bana']
10327,['Charles Herman-Wurmfeld'],['Reese Witherspoon']
14411,"['Tim Johnson', 'Patrick Gilmore']",['Brad Pitt']
296,['Jonathan Mostow'],['Arnold Schwarzenegger']
302,['François Ozon'],['Charlotte Rampling']
22,['Gore Verbinski'],['Johnny Depp']
46993,['Karim Aïnouz'],['Lázaro Ramos']
8698,['Stephen Norrington'],['Sean Connery']
554,['Aleksandr Rogozhkin'],['Anni-Kristiina Juuso']
61545,['Eitan Gorlin'],['Oren Rehany']
34840,['Claude Berri'],['Jean-Pierre Bacri']
17920,['Tim Fywell'],['Romola Garai']
40947,"['Yolanda García Serrano', 'Juan Luis Iborra']",['Georges Corraface']
32235,['Michael Polish'],['James Woods']
8961,['Michael Bay'],['Martin Lawrence']
17403,['Clare Kilner'],['Mandy Moore']
9486,['Peter Howitt'],['Rowan Atkinson']
20439,['Jordan Susman'],['Devon Gummersall']
3472,['Stephen Frears'],['Chiwetel Ejiofor']
35265,['Matteo Garrone'],['Ernesto Mahieux']
25921,['Alex Proyas'],['Kick Gurry']
24259,['Lucas Belvaux'],['Lucas Belvaux']
41453,['Kei Kumai'],['Misa Shimizu']
68927,['John Gray'],['Wil Horneff']
11894,['John Hughes'],['Jim Belushi']
20726,['Duwayne Dunham'],['Rick Moranis']
24558,['Bob Clark'],['Gene Hackman']
12649,['Jack Arnold'],['Peter Sellers']
44916,['Delmer Daves'],['Henry Fonda']
24356,['Larry Charles'],['Bob Dylan']
1996,['Jan de Bont'],['Angelina Jolie']
4464,['Gary Ross'],['Jeff Bridges']
12279,['Robert Rodriguez'],['Antonio Banderas']
9104,['Gregor Jordan'],['Joaquin Phoenix']
33339,['Todd Graff'],['Daniel Letterle']
47232,['Mike Figgis'],['Max Beesley']
71714,['Antonio Serrano'],['Cecilia Roth']
54580,['Fernando León de Aranoa'],['Javier Bardem']
4613,['Gavin Grazer'],['Alicia Silverstone']
12530,['Billy Wilder'],['Jack Lemmon']
45096,['Duncan Gibbins'],['Gregory Hines']
21882,['Burt Reynolds'],['Burt Reynolds']
29805,['Richard Lester'],['Richard Harris']
24993,['Albert Pyun'],['Sasha Mitchell']
53021,['Billy Wilder'],['Dean Martin']
430,['Billy Wilder'],['James Cagney']
123833,['Sandra Werneck'],['Murilo Benício']
5185,['Billy Wilder'],['Robert Stephens']
10553,['Guy Hamilton'],['Fred Ward']
21512,['David Webb Peoples'],['Rutger Hauer']
21449,"['Woody Allen', 'Senkichi Taniguchi']",['Tatsuya Mihashi']
4984,['Joseph Sargent'],['Burt Reynolds']
8273,['Jesse Dylan'],['Jason Biggs']
